timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779083988883,29,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,1,1,http://localhost:8080/health,29,0,1
1779083989413,23,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,1,1,http://localhost:8080/health,23,0,0
1779083989937,21,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,1,1,http://localhost:8080/health,21,0,0
1779083990459,22,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,1,1,http://localhost:8080/health,22,0,0
1779083990982,22,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,1,1,http://localhost:8080/health,22,0,0
1779083991505,138,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,1,1,http://localhost:8080/health,138,0,0
1779083992143,25,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,1,1,http://localhost:8080/health,25,0,0
1779083992668,36,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,1,1,http://localhost:8080/health,36,0,0
1779083993204,50,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,1,1,http://localhost:8080/health,50,0,0
1779083993754,33,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,1,1,http://localhost:8080/health,32,0,0
1779083994288,27,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,1,1,http://localhost:8080/health,27,0,0
1779083994815,25,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,2,2,http://localhost:8080/health,25,0,0
1779083994880,32,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,2,2,http://localhost:8080/health,32,0,1
1779083995341,24,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,2,2,http://localhost:8080/health,24,0,0
1779083995413,26,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,2,2,http://localhost:8080/health,25,0,0
1779083995866,21,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,2,2,http://localhost:8080/health,21,0,0
1779083995940,24,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,2,2,http://localhost:8080/health,24,0,0
1779083996388,21,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,2,2,http://localhost:8080/health,21,0,0
1779083996465,86,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,2,2,http://localhost:8080/health,86,0,0
1779083997052,511,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,2,2,http://localhost:8080/health,511,0,0
1779083996910,653,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,2,2,http://localhost:8080/health,653,0,0
1779083998064,22,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,2,2,http://localhost:8080/health,22,0,0
1779083998064,105,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,2,2,http://localhost:8080/health,105,0,0
1779083998586,31,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,2,2,http://localhost:8080/health,31,0,0
1779083998670,18,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,2,2,http://localhost:8080/health,18,0,0
1779083999117,80,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,2,2,http://localhost:8080/health,80,0,0
1779083999189,79,HTTP Request,200,,Gradual_Spike 1-2,text,true,,262,122,2,2,http://localhost:8080/health,79,0,0
1779083999698,83,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,2,2,http://localhost:8080/health,83,0,0
1779083999769,311,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,2,2,http://localhost:8080/health,311,0,0
1779084000282,37,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,2,2,http://localhost:8080/health,37,0,0
1779084000582,313,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,3,3,http://localhost:8080/health,313,0,0
1779084000820,75,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,3,3,http://localhost:8080/health,75,0,0
1779084000882,132,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,3,3,http://localhost:8080/health,132,0,0
1779084001395,21,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,3,3,http://localhost:8080/health,21,0,0
1779084001395,129,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,3,3,http://localhost:8080/health,129,0,0
1779084001515,341,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,3,3,http://localhost:8080/health,341,0,0
1779084001917,133,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,3,3,http://localhost:8080/health,133,0,0
1779084002025,80,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,3,3,http://localhost:8080/health,80,0,0
1779084002357,217,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,3,3,http://localhost:8080/health,217,0,0
1779084002550,73,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,3,3,http://localhost:8080/health,73,0,0
1779084002605,73,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,3,3,http://localhost:8080/health,73,0,0
1779084003075,66,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,3,3,http://localhost:8080/health,31,0,0
1779084003123,84,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,3,3,http://localhost:8080/health,84,0,0
1779084003179,111,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,3,3,http://localhost:8080/health,111,0,0
1779084003643,58,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,3,3,http://localhost:8080/health,58,0,0
1779084003707,104,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,3,3,http://localhost:8080/health,104,0,0
1779084003792,30,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,3,3,http://localhost:8080/health,30,0,0
1779084004202,45,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,3,3,http://localhost:8080/health,45,0,0
1779084004312,16,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,3,3,http://localhost:8080/health,16,0,0
1779084004322,17,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,3,3,http://localhost:8080/health,17,0,0
1779084004748,22,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,3,3,http://localhost:8080/health,22,0,0
1779084004828,27,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,3,3,http://localhost:8080/health,27,0,0
1779084004841,26,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,3,3,http://localhost:8080/health,26,0,0
1779084005271,21,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,3,3,http://localhost:8080/health,21,0,0
1779084005356,26,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,3,3,http://localhost:8080/health,26,0,0
1779084005368,35,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,3,3,http://localhost:8080/health,35,0,0
1779084005793,22,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,3,3,http://localhost:8080/health,22,0,0
1779084005883,25,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,3,3,http://localhost:8080/health,25,0,0
1779084005903,14,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,3,3,http://localhost:8080/health,14,0,0
1779084006316,27,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,3,3,http://localhost:8080/health,24,0,0
1779084006417,18,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,4,4,http://localhost:8080/health,18,0,0
1779084006408,28,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,4,4,http://localhost:8080/health,27,0,0
1779084006843,24,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,4,4,http://localhost:8080/health,24,0,0
1779084006881,24,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,4,4,http://localhost:8080/health,24,0,0
1779084006936,22,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,4,4,http://localhost:8080/health,22,0,0
1779084006937,21,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,4,4,http://localhost:8080/health,21,0,0
1779084007368,27,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,4,4,http://localhost:8080/health,27,0,0
1779084007406,67,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,4,4,http://localhost:8080/health,67,0,0
1779084007458,30,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,4,4,http://localhost:8080/health,30,0,0
1779084007458,30,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,4,4,http://localhost:8080/health,30,0,0
1779084007896,21,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,4,4,http://localhost:8080/health,21,0,0
1779084007974,24,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,4,4,http://localhost:8080/health,24,0,0
1779084007989,15,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,4,4,http://localhost:8080/health,15,0,0
1779084007989,16,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,4,4,http://localhost:8080/health,16,0,0
1779084008418,14,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,4,4,http://localhost:8080/health,14,0,0
1779084008505,33,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,4,4,http://localhost:8080/health,33,0,0
1779084008499,39,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,4,4,http://localhost:8080/health,39,0,0
1779084008504,34,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,4,4,http://localhost:8080/health,34,0,0
1779084008933,15,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,4,4,http://localhost:8080/health,15,0,0
1779084009038,17,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,4,4,http://localhost:8080/health,17,0,0
1779084009038,17,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,4,4,http://localhost:8080/health,17,0,0
1779084009040,17,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,4,4,http://localhost:8080/health,17,0,0
1779084009449,13,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,4,4,http://localhost:8080/health,13,0,0
1779084009556,15,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,4,4,http://localhost:8080/health,15,0,0
1779084009556,15,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,4,4,http://localhost:8080/health,15,0,0
1779084009558,13,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,4,4,http://localhost:8080/health,13,0,0
1779084009963,14,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,4,4,http://localhost:8080/health,14,0,0
1779084010071,16,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,4,4,http://localhost:8080/health,16,0,0
1779084010073,20,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,4,4,http://localhost:8080/health,20,0,0
1779084010071,24,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,4,4,http://localhost:8080/health,22,0,0
1779084010478,13,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,4,4,http://localhost:8080/health,13,0,0
1779084010596,18,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,4,4,http://localhost:8080/health,18,0,0
1779084010587,27,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,4,4,http://localhost:8080/health,27,0,0
1779084010594,20,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,4,4,http://localhost:8080/health,20,0,0
1779084010993,24,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,4,4,http://localhost:8080/health,24,0,0
1779084011115,22,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,4,4,http://localhost:8080/health,22,0,0
1779084011115,23,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,4,4,http://localhost:8080/health,23,0,0
1779084011115,23,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,4,4,http://localhost:8080/health,23,0,0
1779084011517,20,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,4,4,http://localhost:8080/health,20,0,0
1779084011640,24,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,4,4,http://localhost:8080/health,24,0,0
1779084011638,26,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,4,4,http://localhost:8080/health,26,0,0
1779084011640,24,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,4,4,http://localhost:8080/health,24,0,0
1779084012039,21,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,4,4,http://localhost:8080/health,21,0,0
1779084012165,26,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,4,4,http://localhost:8080/health,26,0,0
1779084012165,27,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,4,4,http://localhost:8080/health,27,0,0
1779084012165,27,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,4,4,http://localhost:8080/health,27,0,0
1779084012561,22,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,5,5,http://localhost:8080/health,22,0,0
1779084012692,39,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,5,5,http://localhost:8080/health,39,0,0
1779084012692,40,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,5,5,http://localhost:8080/health,40,0,0
1779084012692,40,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,5,5,http://localhost:8080/health,39,0,0
1779084012882,25,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,5,5,http://localhost:8080/health,25,0,1
1779084013084,25,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,5,5,http://localhost:8080/health,25,0,0
1779084013232,83,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,5,5,http://localhost:8080/health,83,0,0
1779084013232,83,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,5,5,http://localhost:8080/health,83,0,0
1779084013232,83,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,5,5,http://localhost:8080/health,83,0,0
1779084013408,21,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,5,5,http://localhost:8080/health,21,0,0
1779084013610,127,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,5,5,http://localhost:8080/health,127,0,0
1779084013816,23,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,5,5,http://localhost:8080/health,23,0,0
1779084013816,23,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,5,5,http://localhost:8080/health,23,0,0
1779084013816,26,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,5,5,http://localhost:8080/health,26,0,0
1779084013931,111,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,5,5,http://localhost:8080/health,111,0,0
1779084014237,123,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,5,5,http://localhost:8080/health,123,0,0
1779084014339,30,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,5,5,http://localhost:8080/health,30,0,0
1779084014339,31,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,5,5,http://localhost:8080/health,30,0,0
1779084014342,28,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,5,5,http://localhost:8080/health,28,0,0
1779084014543,113,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,5,5,http://localhost:8080/health,113,0,0
1779084014860,20,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,5,5,http://localhost:8080/health,20,0,0
1779084014869,13,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,5,5,http://localhost:8080/health,13,0,0
1779084014871,15,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,5,5,http://localhost:8080/health,15,0,0
1779084014871,19,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,5,5,http://localhost:8080/health,19,0,0
1779084015157,114,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,5,5,http://localhost:8080/health,114,0,0
1779084015381,14,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,5,5,http://localhost:8080/health,14,0,0
1779084015383,12,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,5,5,http://localhost:8080/health,12,0,0
1779084015387,13,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,5,5,http://localhost:8080/health,13,0,0
1779084015391,14,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,5,5,http://localhost:8080/health,14,0,0
1779084015771,114,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,5,5,http://localhost:8080/health,114,0,0
1779084015896,16,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,5,5,http://localhost:8080/health,16,0,0
1779084015896,16,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,5,5,http://localhost:8080/health,16,0,0
1779084015905,15,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,5,5,http://localhost:8080/health,15,0,0
1779084015901,19,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,5,5,http://localhost:8080/health,19,0,0
1779084016386,35,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,5,5,http://localhost:8080/health,35,0,0
1779084016412,21,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,5,5,http://localhost:8080/health,21,0,0
1779084016420,14,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,5,5,http://localhost:8080/health,14,0,0
1779084016412,22,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,5,5,http://localhost:8080/health,21,0,0
1779084016420,16,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,5,5,http://localhost:8080/health,16,0,0
1779084016922,20,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,5,5,http://localhost:8080/health,20,0,0
1779084016934,15,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,5,5,http://localhost:8080/health,15,0,0
1779084016934,16,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,5,5,http://localhost:8080/health,16,0,0
1779084016934,16,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,5,5,http://localhost:8080/health,16,0,0
1779084016936,16,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,5,5,http://localhost:8080/health,16,0,0
1779084017450,20,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,5,5,http://localhost:8080/health,19,0,0
1779084017450,20,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,5,5,http://localhost:8080/health,20,0,0
1779084017444,26,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,5,5,http://localhost:8080/health,26,0,0
1779084017450,20,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,5,5,http://localhost:8080/health,20,0,0
1779084017452,28,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,5,5,http://localhost:8080/health,28,0,0
1779084017971,21,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,5,5,http://localhost:8080/health,21,0,0
1779084017971,23,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,5,5,http://localhost:8080/health,23,0,0
1779084017971,23,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,5,5,http://localhost:8080/health,23,0,0
1779084017971,23,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,5,5,http://localhost:8080/health,23,0,0
1779084017981,14,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,5,5,http://localhost:8080/health,14,0,0
1779084018493,28,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,6,6,http://localhost:8080/health,28,0,0
1779084018494,27,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,6,6,http://localhost:8080/health,27,0,0
1779084018494,27,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,6,6,http://localhost:8080/health,27,0,0
1779084018494,27,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,6,6,http://localhost:8080/health,27,0,0
1779084018495,26,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,6,6,http://localhost:8080/health,26,0,0
1779084018881,25,HTTP Request,200,,Gradual_Spike 1-6,text,true,,265,122,6,6,http://localhost:8080/health,25,0,1
1779084019022,19,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,6,6,http://localhost:8080/health,19,0,0
1779084019022,19,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,6,6,http://localhost:8080/health,19,0,0
1779084019022,19,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,6,6,http://localhost:8080/health,19,0,0
1779084019022,20,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,6,6,http://localhost:8080/health,20,0,0
1779084019022,20,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,6,6,http://localhost:8080/health,20,0,0
1779084019408,23,HTTP Request,200,,Gradual_Spike 1-6,text,true,,265,122,6,6,http://localhost:8080/health,23,0,0
1779084019542,21,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,6,6,http://localhost:8080/health,21,0,0
1779084019542,22,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,6,6,http://localhost:8080/health,22,0,0
1779084019542,22,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,6,6,http://localhost:8080/health,22,0,0
1779084019543,21,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,6,6,http://localhost:8080/health,21,0,0
1779084019543,22,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,6,6,http://localhost:8080/health,22,0,0
1779084019931,24,HTTP Request,200,,Gradual_Spike 1-6,text,true,,265,122,6,6,http://localhost:8080/health,24,0,0
1779084020064,23,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,6,6,http://localhost:8080/health,23,0,0
1779084020065,22,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,6,6,http://localhost:8080/health,22,0,0
1779084020064,23,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,6,6,http://localhost:8080/health,23,0,0
1779084020064,23,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,6,6,http://localhost:8080/health,23,0,0
1779084020066,22,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,6,6,http://localhost:8080/health,22,0,0
1779084020456,21,HTTP Request,200,,Gradual_Spike 1-6,text,true,,265,122,6,6,http://localhost:8080/health,21,0,0
1779084020588,36,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,6,6,http://localhost:8080/health,36,0,0
1779084020587,37,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,6,6,http://localhost:8080/health,37,0,0
1779084020588,36,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,6,6,http://localhost:8080/health,36,0,0
1779084020589,36,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,6,6,http://localhost:8080/health,33,0,0
1779084020587,38,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,6,6,http://localhost:8080/health,38,0,0
1779084020978,25,HTTP Request,200,,Gradual_Spike 1-6,text,true,,265,122,6,6,http://localhost:8080/health,25,0,0
1779084021126,21,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,6,6,http://localhost:8080/health,21,0,0
1779084021126,22,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,6,6,http://localhost:8080/health,22,0,0
1779084021126,22,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,6,6,http://localhost:8080/health,22,0,0
1779084021126,22,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,6,6,http://localhost:8080/health,22,0,0
1779084021126,23,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,6,6,http://localhost:8080/health,23,0,0
1779084021504,145,HTTP Request,200,,Gradual_Spike 1-6,text,true,,265,122,6,6,http://localhost:8080/health,145,0,0
1779084021650,33,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,6,6,http://localhost:8080/health,33,0,0
1779084021650,33,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,6,6,http://localhost:8080/health,33,0,0
1779084021648,35,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,6,6,http://localhost:8080/health,35,0,0
1779084021650,34,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,6,6,http://localhost:8080/health,34,0,0
1779084021650,34,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,6,6,http://localhost:8080/health,34,0,0
1779084022150,20,HTTP Request,200,,Gradual_Spike 1-6,text,true,,265,122,6,6,http://localhost:8080/health,20,0,0
1779084022184,16,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,6,6,http://localhost:8080/health,16,0,0
1779084022184,17,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,6,6,http://localhost:8080/health,16,0,0
1779084022184,17,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,6,6,http://localhost:8080/health,17,0,0
1779084022184,17,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,6,6,http://localhost:8080/health,17,0,0
1779084022184,18,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,6,6,http://localhost:8080/health,18,0,0
1779084022671,21,HTTP Request,200,,Gradual_Spike 1-6,text,true,,265,122,6,6,http://localhost:8080/health,21,0,0
1779084022702,44,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,6,6,http://localhost:8080/health,44,0,0
1779084022701,45,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,6,6,http://localhost:8080/health,45,0,0
1779084022702,44,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,6,6,http://localhost:8080/health,44,0,0
1779084022702,44,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,6,6,http://localhost:8080/health,44,0,0
1779084022702,44,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,6,6,http://localhost:8080/health,44,0,0
1779084023192,21,HTTP Request,200,,Gradual_Spike 1-6,text,true,,265,122,6,6,http://localhost:8080/health,21,0,0
1779084023246,100,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,6,6,http://localhost:8080/health,100,0,0
1779084023247,99,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,6,6,http://localhost:8080/health,99,0,0
1779084023246,100,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,6,6,http://localhost:8080/health,100,0,0
1779084023247,99,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,6,6,http://localhost:8080/health,99,0,0
1779084023246,100,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,6,6,http://localhost:8080/health,100,0,0
1779084023714,21,HTTP Request,200,,Gradual_Spike 1-6,text,true,,265,122,6,6,http://localhost:8080/health,21,0,0
1779084023848,27,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,6,6,http://localhost:8080/health,27,0,0
1779084023848,27,HTTP Request,200,,Gradual_Spike 1-5,text,true,,265,122,6,6,http://localhost:8080/health,27,0,0
1779084023848,28,HTTP Request,200,,Gradual_Spike 1-1,text,true,,265,122,6,6,http://localhost:8080/health,28,0,0
1779084023848,28,HTTP Request,200,,Gradual_Spike 1-3,text,true,,265,122,6,6,http://localhost:8080/health,28,0,0
1779084023848,28,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,6,6,http://localhost:8080/health,28,0,0
1779084024237,20,HTTP Request,200,,Gradual_Spike 1-6,text,true,,265,122,6,6,http://localhost:8080/health,20,0,0
1779084024376,29,HTTP Request,200,,Gradual_Spike 1-2,text,true,,265,122,7,7,http://localhost:8080/health,29,0,0
1779084024375,32,HTTP Request,200,,Gradual_Spike 1-4,text,true,,265,122,7,7,http://localhost:8080/health,30,0,0
